logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
-5.62266882474038 13.7353147627439 4.29674913463953e-26 AC104389.5 6.01673781323573e-22 23524 26075 785 227
3.43013773259529 9.89246935692784 4.96079457708207e-26 ODC1 6.94660064628803e-22 147 153 1567 1345
4.2031743204571 5.46450458108933 4.9789708125978e-26 MRPS26 6.9720528288807e-22 4 4 88 53
-4.59625301490497 5.99764271008105 5.28542987570808e-26 COMMD6 7.40118745495402e-22 100 116 3 5
3.05697161776675 6.89274178723593 5.33787302266024e-26 CIRBP 7.47462359363113e-22 25 22 202 156
-4.1787879019558 5.59029287656805 5.45881412221416e-26 JPT1 7.64397741533648e-22 83 77 7 1
4.19074476791773 8.51233607322897 5.65010916208297e-26 SDF2L1 7.91184785966479e-22 34 36 910 345
-8.93021296224483 5.20681037297792 6.44233564201488e-26 CHURC1-FNTB 9.02120259951344e-22 59 67 0 0
-8.51871843262896 4.82569790927257 7.428662022531e-26 AC004824.1 1.04023554301502e-21 51 44 0 0
2.8637277167257 7.96950439662695 8.72017884842009e-26 CDC20 1.22108664414427e-21 53 59 494 275
5.18733237419397 6.21689922907227 8.72056771347112e-26 PIN1 1.22114109691736e-21 3 4 182 73
-2.97159844937306 6.94566103401789 9.30853430353154e-26 UBE2B 1.30347405852352e-21 207 189 24 22
3.77934383908194 6.96601598654082 9.93029650367188e-26 ARF5 1.39053941940917e-21 13 18 282 129
4.22446223971549 6.14243250634085 1.03937576610817e-25 EIF4G1 1.45543788528127e-21 7 6 118 105
9.23302797729276 5.43927233953771 1.20388508665331e-25 EIF3CL 1.68580028684063e-21 0 0 105 44
9.41279430483506 5.58488311658288 1.22839583695272e-25 PPP1R15A 1.7201226904849e-21 0 0 77 80
4.28694948859029 5.36340472412199 1.26055732633224e-25 DBNL 1.76515842406304e-21 3 4 80 51
-3.63077429052715 5.96877193371893 1.41049445945518e-25 TCEAL9 1.97511539157509e-21 109 96 7 8
2.56723405091153 7.39576610622888 3.01519720161374e-25 SLBP 4.22218064141972e-21 47 43 305 191
4.19822387971695 5.62074102295498 3.46044566723355e-25 PAGR1 4.84566206782714e-21 4 5 104 55
8.50385617827842 4.73950092763789 3.77667751082178e-25 SAC3D1 5.28848151840375e-21 0 0 53 34
-3.18777849374278 7.93110882279705 3.84283351205937e-25 NDUFB1 5.38111976693673e-21 385 421 59 25
4.37432626473516 10.0999363041657 4.03190950939756e-25 HIST1H4C 5.6458828860094e-21 89 98 2802 1023
3.80479189654425 7.85929193340682 4.18162604977527e-25 LSM4 5.85553095750031e-21 25 32 544 231
4.40667740299757 5.26607492627346 4.19844750864018e-25 FASTK 5.87908604634885e-21 3 3 77 46
2.91955108042545 6.61453895633402 4.35655211404207e-25 SNAP29 6.10047992529312e-21 22 20 170 123
3.30943360205765 7.3441504378211 4.38785364022991e-25 NOL7 6.14431145241394e-21 30 25 357 165
3.58509937231903 5.85172482165601 5.18624303728747e-25 QPRT 7.26229612511365e-21 8 8 117 65
3.36704532924082 5.96794237560367 5.60754367881021e-25 CHTOP 7.85224341343793e-21 10 10 112 80
5.22429779400268 6.74575378234421 5.98407304081518e-25 ID1 8.37949747905349e-21 5 5 277 98
5.49278463350779 4.86865114388865 6.19943004847937e-25 ATG4D 8.68106189688566e-21 1 1 58 36
5.10478625543514 5.68029178732642 6.71733000899995e-25 CTU2 9.40627721160262e-21 2 3 119 53
2.76464062139218 7.10024675832037 7.05571872857577e-25 PMPCA 9.88012293562465e-21 34 31 266 149
4.20924156110063 5.47191753983654 7.10996613093299e-25 R3HCC1 9.95608557314547e-21 4 4 80 60
-4.80449026733365 5.55905681037295 7.18516235231075e-25 SNHG4 1.00613828419407e-20 91 68 2 3
4.86563560520558 5.69690951243112 7.33411707046911e-25 NR2F6 1.02699641337779e-20 3 3 119 54
-2.62939521149263 7.66787578871557 8.12739450284262e-25 ATF7IP2 1.13807905223305e-20 322 319 59 37
4.94009156262058 5.2254847283059 8.65355038143653e-25 HDHD5 1.21175665991256e-20 2 2 80 42
3.82806845149745 5.55696412655943 8.67079944372092e-25 GCDH 1.21417204610424e-20 5 6 91 57
8.54272984608543 4.77891900800503 1.00594881677005e-24 DGCR2 1.4086301281231e-20 0 0 51 38
3.52295595477441 6.10544930934863 1.01748579197905e-24 CA8 1.42478535450827e-20 10 10 118 94
4.7383903810897 5.04155316463419 1.05064766874834e-24 COMTD1 1.4712219305483e-20 2 2 64 41
-3.32832309029382 6.1435572681866 1.14939708255327e-24 TMEM161B-AS1 1.60950073469934e-20 114 115 14 7
-8.37588477633353 4.6957480716518 1.51036833261006e-24 AC024060.1 2.11496877615387e-20 45 41 0 0
8.73822387266185 4.95723902156715 1.54718013979043e-24 DBN1 2.16651634974854e-20 0 0 55 46
8.50924429623529 4.74804374392631 1.76540509115338e-24 HAGHL 2.47209674914208e-20 0 0 50 37
3.29187938913184 6.21241663254271 1.94416373146737e-24 NSUN5 2.72241247317376e-20 12 13 128 98
-4.36134316874929 5.57780364548078 2.31793930304452e-24 DIRAS3 3.24581040605324e-20 76 83 6 1
3.8733725295749 5.4679842587129 2.3334449726652e-24 ARFRP1 3.26752299522308e-20 5 5 85 54
4.12692129288903 5.39493501697866 2.4121584344693e-24 BRMS1 3.37774545578737e-20 4 4 85 49
4.31096321509162 5.38646762581307 2.68125958449861e-24 SNAP47 3.7545677961734e-20 3 4 75 57
5.08455787256336 5.36294783475384 2.7071168901746e-24 FPGS 3.79077578131149e-20 2 2 92 44
8.48299546492026 4.71664452099749 2.75589134997533e-24 PDLIM4 3.85907465737045e-20 0 0 55 31
3.6548360149156 6.15539616364398 3.41824154368399e-24 SQSTM1 4.78656363362068e-20 10 9 154 75
5.27487223328517 5.16802735317999 3.67311061397641e-24 TRAF2 5.14345679275116e-20 1 2 63 52
4.27904617538862 7.38861891403626 3.86492482478929e-24 GUK1 5.41205423215244e-20 14 16 418 156
8.75236595046948 4.97355798909835 4.22773799774146e-24 CFD 5.92010151823737e-20 0 0 71 34
9.35545084922748 5.56335976310487 4.52861586793864e-24 MT-CO3 6.34142079987448e-20 0 0 119 45
4.32047694812189 5.57586887718579 4.91920661354463e-24 CLPP 6.88836502094654e-20 3 5 103 52
2.94488197791945 6.88133975103434 6.0557237135216e-24 POLDIP2 8.4798299160443e-20 27 23 195 156
-8.44275558514498 4.75748590979652 7.41592266306135e-24 HIST1H4I 1.03845165050848e-19 44 46 0 0
4.32517015872078 5.87436952863665 8.46616394416579e-24 C19orf25 1.18551693710154e-19 5 5 97 88
2.80227130207961 6.86789733937255 8.89779739531173e-24 UTP18 1.2459585692655e-19 29 25 196 149
8.45908956905668 4.70194267434473 9.226488610487e-24 PDF 1.29198520012649e-19 0 0 48 36
3.05838640198137 6.16473246917414 9.53684932029145e-24 EMC8 1.33544501032041e-19 14 14 138 81
2.77787588842035 6.45744916782386 9.76467855788594e-24 MZT2A 1.36734793846077e-19 22 19 161 101
2.93267313644539 7.41248356405882 1.12978180988252e-23 PTDSS1 1.5820334683785e-19 36 37 277 229
4.52252025128135 5.37220314042406 1.34093023458154e-23 EMD 1.87770460748453e-19 3 3 72 59
4.73231269326624 5.03373747573944 1.36779774359726e-23 ESS2 1.91532718035925e-19 2 2 67 38
4.60245763301843 5.20830558646666 1.41293471972098e-23 C19orf24 1.97853248802529e-19 2 3 66 51
3.7708755181854 6.26333209084806 1.65079761766635e-23 BID 2.31161190401819e-19 10 9 172 78
-2.95777304306188 6.66728206502658 1.72055245124175e-23 AC084033.3 2.40928959747382e-19 160 165 27 12
3.32232889190377 6.12061581358707 2.01924530237393e-23 TMOD1 2.82754919691421e-19 13 10 143 75
3.20607619176906 12.5314506828734 2.03586461289356e-23 RPS2 2.85082121743485e-19 1017 1131 11771 6869
-2.61155051831045 8.43248359681792 2.25362338147512e-23 RFESD 3.15574882107961e-19 552 543 109 59
4.11206936825642 5.54266515574472 2.3566752062143e-23 NT5C 3.30005229126189e-19 4 5 99 51
-3.46664389839606 5.96037416304316 2.42036303715823e-23 CAPNS1 3.38923436093267e-19 104 99 14 3
4.44271531662981 7.59052843724647 2.9498425770343e-23 UQCRFS1 4.13066456062113e-19 15 16 497 172
4.99049247121513 4.90529170742628 3.14288571128913e-23 GALK1 4.40098286151817e-19 1 2 61 35
3.10827899466351 6.10697797763003 3.16181724974339e-23 MCM5 4.42749269481567e-19 12 14 121 87
8.32816037736188 4.57735724373838 3.21727478619573e-23 TREX2 4.50514988310988e-19 0 0 47 30
3.23818300886948 6.1073487692692 3.29019527987403e-23 DNAJA3 4.60726045040761e-19 12 12 118 91
8.89320468235136 5.09502774531153 3.56468228308211e-23 RASSF7 4.99162460099988e-19 0 0 57 54
4.5130941406671 5.36309815600445 3.8826988365169e-23 VPS51 5.43694318077461e-19 3 3 71 59
3.34082273770475 5.72084149670424 3.94340756623312e-23 PTTG1IP 5.52195361499624e-19 8 9 95 66
2.7218843886134 8.73988143826574 4.02050744338684e-23 ANP32B 5.6299165729746e-19 118 92 844 458
-2.51113697416469 8.16512735428415 4.36293606581297e-23 SNHG1 6.1094193729579e-19 448 450 89 57
2.52283691882501 7.17515869141649 5.09318015423884e-23 SLC1A5 7.13198016998064e-19 38 41 260 163
2.79088046835013 7.27345835127054 6.29650623597942e-23 PYURF 8.81699768224198e-19 34 38 309 163
3.56322519853572 5.83216457572931 6.41567784145276e-23 STXBP2 8.9838736813863e-19 8 8 97 78
6.15948337916822 4.69733702538858 6.63693422503209e-23 SDHAF1 9.29369899531244e-19 0 1 49 34
5.00718801592879 5.28415098351222 6.63836022810325e-23 THOP1 9.29569582741297e-19 2 2 66 58
2.82331309244589 8.75120466113449 7.00810773788057e-23 HSPA5 9.81345326535417e-19 99 99 885 448
3.55640249041942 5.91271041750949 7.80367683296551e-23 TOR1A 1.09274886692016e-18 8 9 127 64
-2.97707337701655 6.18799778668429 9.47887233302907e-23 RAB30-AS1 1.32732649279406e-18 119 112 17 10
-2.81860400028243 6.52434828674824 9.83757351677371e-23 ZCCHC10 1.37755541955382e-18 145 145 24 14
4.94534726311681 4.86426650080291 9.90619096009847e-23 STARD3 1.38716392014259e-18 1 2 59 34
-8.34331447853969 4.66704701203285 1.09859121428057e-22 H2BFS 1.53835727735709e-18 41 43 0 0
3.37418029851917 5.57663731358258 1.12597384399675e-22 ELAC2 1.57670117374865e-18 8 7 88 58
2.59473363289076 6.91086689931044 1.27163329070711e-22 PDLIM1 1.78066809697716e-18 33 30 203 147
-2.86807759331389 8.10577717579301 1.32748706994368e-22 DYNLT1 1.85888014404213e-18 441 450 81 35
-8.27138084814336 4.59982408457653 1.48257814169324e-22 BZW1P2 2.07605417181304e-18 44 36 0 0
4.1736600561841 5.25976681672658 1.6088504029718e-22 MCRIP2 2.25287321928141e-18 3 4 79 43
-4.2928368001367 5.32347590890295 1.63448338842054e-22 PIP4K2A 2.28876708880528e-18 74 58 4 2
3.66532286083567 6.15938508463347 1.75812700578897e-22 KLF1 2.4619052462063e-18 9 10 116 104
3.92769382132466 5.21794063491307 1.80879003793147e-22 HGS 2.53284869011543e-18 4 4 70 46
2.58842384931166 7.75154657365866 1.90119040679789e-22 MRFAP1 2.66223692663909e-18 61 53 423 224
-3.04163389123791 6.08223945108793 1.97757129716739e-22 ACYP1 2.76919308742349e-18 110 105 15 9
-3.26847952128976 7.23711340097804 2.05923345707326e-22 SCD 2.88354460993969e-18 274 224 20 26
-3.22222016310195 7.7485814844986 2.1897755412222e-22 DBI 3.06634269037344e-18 341 370 54 19
2.99123398217167 6.41907313878438 2.29512659638935e-22 AKIRIN1 3.213865772924e-18 18 17 142 113
5.241779581329 6.02826570598518 2.44418752329685e-22 RNF187 3.42259578887258e-18 3 3 98 110
2.55424082406573 9.01679158898389 2.59817048476057e-22 CCT4 3.63821812981022e-18 140 140 960 577
3.01495269198331 6.6285645907917 2.62607265686126e-22 CCDC124 3.67728954140282e-18 22 18 205 102
4.18662883292716 5.07083026085527 2.82491414586725e-22 RITA1 3.95572727845792e-18 3 3 62 43
2.34680776809698 7.95953381029892 3.15240312937357e-22 YWHAQ 4.4143101020618e-18 82 70 433 282
-3.35993514001648 5.7933138540465 3.61090724110061e-22 HMGCS1 5.05635340971318e-18 99 80 12 4
2.7876240075275 6.85744099679681 3.73116090356987e-22 XBP1 5.22474461326889e-18 28 26 233 120
2.93820899904354 6.41438659797274 4.02912839439328e-22 CIAO1 5.64198849066891e-18 18 18 171 90
4.65061361542251 5.4974044418185 4.24650768778021e-22 WDR5 5.94638471519862e-18 3 3 103 46
3.71742816263708 5.32807368609455 4.90072494168728e-22 REXO4 6.8624851358447e-18 5 5 78 47
2.45172004802042 7.14663084377009 5.37462963277593e-22 YTHDF2 7.52609387477614e-18 44 37 261 153
-2.41796247218427 7.42488457567433 6.5066852765785e-22 PCBP2 9.11131139279288e-18 290 241 58 34
4.77113506029497 7.13231807629321 6.80336403797395e-22 RPL15P3 9.52675066237492e-18 10 8 370 121
8.82656967452761 5.05199529778069 7.46685254697894e-22 VCX 1.04558336215346e-17 0 0 79 33
4.11530153468337 6.3258096672373 7.65335686722367e-22 VPS4A 1.07169956211733e-17 8 8 124 126
3.13787348111804 6.01957225753383 7.65601842695095e-22 TOR3A 1.07207226032594e-17 12 12 110 85
-2.75857449808774 8.4944440449427 7.71685490572639e-22 LAMTOR5 1.08059119244887e-17 559 598 109 53
2.60445611194991 6.87510046715136 7.78089078203285e-22 THAP7 1.08955813620806e-17 30 31 196 145
-2.5685490255085 7.60433511235048 8.19029418334845e-22 TFRC 1.14688689449428e-17 344 268 53 41
3.68679740989078 5.30230396543617 8.55242932102498e-22 SEC61A1 1.19759667782313e-17 5 5 74 48
3.68486161217571 5.29990960022055 9.05544862451629e-22 ASL 1.26803447089102e-17 5 5 75 47
4.26220525087874 5.13845686469452 1.09916684025257e-21 FDXR 1.53916332640568e-17 3 3 62 48
-2.94030268259908 6.21946820365205 1.10928526381278e-21 HPRT1 1.55333215491703e-17 120 115 15 13
2.98460387336241 7.90005092026702 1.14762737735852e-21 EIF3G 1.60702261651513e-17 48 51 516 237
2.49945968865019 6.83336543725166 1.21236381657761e-21 CTSH 1.69767305235363e-17 30 33 204 128
-3.29101625101642 5.98358749208225 1.22102075488675e-21 TMEM35B 1.70979536306791e-17 98 105 11 8
3.20346285665831 5.67865123854545 1.2687662221255e-21 SSNA1 1.77665334084234e-17 8 10 97 59
4.54501769357908 4.86469573071375 1.3245213454396e-21 PGLS 1.85472724001908e-17 2 2 58 34
3.51105893407627 6.34524374404375 1.57205958546428e-21 TRIP6 2.20135503752563e-17 12 12 129 119
4.48507190246326 4.81462999923627 1.66980839431375e-21 OGFOD3 2.33823269455755e-17 2 2 53 35
-3.37561480386479 9.18554916028324 1.72700024315959e-21 HIST1H2BJ 2.41831844049638e-17 929 1031 132 51
-8.17878039678553 4.51633186829585 1.75154404789222e-21 AC068831.4 2.45268713026348e-17 41 34 0 0
3.43985720937227 7.26521542412344 1.76146775566685e-21 STUB1 2.4665832982603e-17 22 26 235 231
3.00148515873819 5.90298318529624 1.82151539313479e-21 DHX30 2.55066800500664e-17 11 13 106 73
6.23865157015169 4.76896066380094 2.0165745107724e-21 TNIP2 2.82380928743459e-17 0 1 48 39
-2.39977901402443 8.35428265659685 2.15655422380433e-21 ARL4A 3.0198228795932e-17 542 474 101 75
3.78980537888834 6.04303765410947 2.23016173118985e-21 RPS19BP1 3.12289547218515e-17 8 8 148 66
3.47427028958415 6.4224299107948 2.43810529943279e-21 CNN2 3.41407885079574e-17 14 12 135 126
4.97745676721048 5.26723431668175 2.44172054948266e-21 PPP1R14A 3.41914128544057e-17 2 2 88 39
3.14052745326774 7.00341213300745 2.53354228798209e-21 MAD2L2 3.54771926586132e-17 24 24 281 126
3.25663465194472 5.56044165028896 2.54473299090386e-21 WASF2 3.56338960716267e-17 9 7 90 54
-2.95048384924396 6.00400625709078 2.70880279257903e-21 TMEM273 3.79313655044841e-17 106 96 15 9
3.65859295119941 5.27597430917361 2.95280250205715e-21 GRN 4.13480934363063e-17 5 5 75 45
8.2099497777023 4.46581399677421 3.01207160220046e-21 PIM3 4.2178038645613e-17 0 0 45 26
4.18149167522447 5.26637773736201 3.13585966205595e-21 HPCAL1 4.39114428477694e-17 4 3 66 54
4.12160219311325 6.98337846886581 3.1376554713786e-21 MYDGF 4.39365895657145e-17 12 13 316 114
-3.59658573519075 5.60832236507203 3.55547592789885e-21 MED27 4.97873294183676e-17 78 80 10 2
2.87770668507786 6.58172438968868 3.89913607455266e-21 PAFAH1B3 5.45996024519609e-17 20 22 194 99
-8.54237115487135 4.8486122218307 4.04306289670242e-21 MTCO1P12 5.6615009742524e-17 59 38 0 0
3.59385724765093 7.4613168143053 4.05667758774395e-21 PCBP1 5.68056562611785e-17 24 26 260 275
2.96736756027378 6.81862403464212 4.1270511185311e-21 PLK1 5.7791096812791e-17 24 23 238 113
9.12924844889677 5.30580224436315 4.18088332068254e-21 RPUSD1 5.85449091395176e-17 0 0 60 68
2.57353697216922 6.44896897517398 4.25655453201549e-21 ARMC10 5.96045331118129e-17 23 23 152 102
-3.60431889462807 10.3275866371818 4.37536455278791e-21 ATP5ME 6.12682298326891e-17 2030 2360 253 99
4.55690457333587 4.87485968381767 4.42452326922654e-21 GALNT2 6.19565993389792e-17 2 2 60 33
-5.19056010064847 4.75523995145305 4.46210414955255e-21 MED18 6.24828444061844e-17 44 44 2 0
3.10665299331607 6.52237974734112 5.39713782722606e-21 ZPR1 7.55761209946465e-17 19 16 196 92
-5.9218955348099 4.63086867734109 5.88712302490208e-21 TNFAIP2 8.24373837177038e-17 45 36 1 0
4.27937655684956 5.54100297205296 6.04670243381611e-21 HSPA1A 8.4671974180727e-17 4 4 105 47
2.65523745353085 7.13547766298393 6.14268763793812e-21 RER1 8.60160549940475e-17 35 36 280 144
2.84991796691287 5.9839208798616 6.16070262677717e-21 TRIB3 8.62683188827606e-17 15 13 118 71
3.05132572917224 6.51539417989368 6.33843864458207e-21 NGRN 8.87571563400828e-17 18 18 193 92
5.00620794735977 5.29584559533509 6.53681811431371e-21 DUS3L 9.15350640547349e-17 2 2 91 39
2.43728498269387 7.02853416445423 6.53884991343784e-21 DDX56 9.15635153378701e-17 37 38 242 139
-6.08786686742969 4.77987499806845 6.65507124035437e-21 GABRE 9.31909625786822e-17 53 38 1 0
-2.82895411434229 6.78013050889674 7.28757538994104e-21 IMMP1L 1.02047918185344e-16 163 184 26 19
-2.99275365562774 8.13657285147056 7.35530171827013e-21 SF3B3 1.02996289960937e-16 549 377 54 50
3.82299990989649 5.28228641416783 7.83368859835963e-21 TBL2 1.0969514144283e-16 5 4 68 52
-2.52546023776778 7.29383865816892 8.19894733525094e-21 IMMT 1.14809859535519e-16 251 236 41 36
3.18258165014161 5.93693911556546 8.39261829200888e-21 NT5C3B 1.17521833943e-16 11 11 102 82
3.23256937686211 6.96135194153379 8.79724952073527e-21 DUT 1.23187885038856e-16 23 21 279 120
-2.78147248197675 7.38611665253981 8.85061313398603e-21 CKLF 1.23935135715206e-16 250 282 50 23
3.39992479338979 5.4047312701801 9.0934797459658e-21 TIMM22 1.27335996882759e-16 7 6 77 52
3.65388755417203 5.73083116089381 9.91219754573829e-21 ADI1 1.38800502232973e-16 8 6 114 55
4.99224412109656 4.90972559355201 1.00588727193757e-20 BCKDK 1.40854394689418e-16 1 2 65 32
2.69867353744726 7.54841849158428 1.0352641008093e-20 TIMM50 1.44968032036326e-16 40 52 367 199
-3.94010480885481 5.21421878916431 1.0632833555127e-20 GTPBP2 1.48891568272443e-16 66 54 4 3
3.74590689761217 6.15357715496036 1.0979332617265e-20 VARS 1.53743594639562e-16 9 9 112 107
3.3578568933765 5.88919152566926 1.19266029665225e-20 ZNF622 1.67008221340215e-16 10 9 125 61
4.46479364032637 4.7927016223717 1.19680846279206e-20 SLC19A1 1.67589089044773e-16 2 2 55 32
4.04575728997255 5.76208382571327 1.2397874910014e-20 PAXX 1.73607442364926e-16 5 6 123 54
4.10661910948011 4.99507532225722 1.30572415174121e-20 CYBC1 1.82840552968322e-16 3 3 64 36
-2.99296687020705 6.35121210989976 1.33388866478489e-20 ITGAE 1.86784429729828e-16 122 137 18 12
2.21958395415889 7.68551774629313 1.36282931615766e-20 DCTN2 1.90836989141557e-16 72 63 353 229
3.19082441140472 6.82593900847568 1.52129082885693e-20 MRPL28 2.13026354764835e-16 20 21 251 110
2.3309511953637 7.67555030309408 1.81027620930174e-20 PPM1G 2.53492977588523e-16 71 55 375 217
3.75494825410889 5.06449801000622 1.83388057865241e-20 REX1BD 2.56798297428697e-16 4 4 63 40
2.75535015572533 6.25665901095886 1.85084739063781e-20 ISOC1 2.59174160111013e-16 18 18 148 81
3.11194428298983 6.35860293727852 1.86400544817021e-20 HM13 2.61016682907275e-16 15 16 173 83
2.58020081501159 6.78485837943301 1.96288062414705e-20 MRPS12 2.74862173799311e-16 27 31 211 116
3.75662413209446 5.06708371867852 2.00334314420552e-20 TXNRD2 2.80528140483098e-16 4 4 62 41
-2.725995057097 6.56623081049993 2.00683804144227e-20 NDUFAF2 2.8101753094316e-16 148 149 30 12
-8.10000542555316 4.44551597112909 2.02638348396474e-20 MTCO3P12 2.83754479259583e-16 39 32 0 0
-3.02825364164753 6.2733366106213 2.10289531252664e-20 THUMPD3-AS1 2.94468430613106e-16 144 104 19 9
-8.13940636004548 4.48062266331297 2.13400229402918e-20 AC005921.2 2.98824341232906e-16 41 32 0 0
4.45701281926059 5.51081967390756 2.43299786385147e-20 B3GAT3 3.40692690875122e-16 3 4 73 70
3.12085982764191 6.61611240577984 2.44673219166735e-20 NELFE 3.42615908799179e-16 19 18 213 96
-3.46842917990853 5.5150156789725 2.51859359697295e-20 DNAJC9-AS1 3.52678661384123e-16 72 74 7 5
-2.95504874961171 5.93548035801248 2.62469880212414e-20 HIST1H2AE 3.67536573261444e-16 104 89 17 6
